index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
746,"Dagegen erscheint unseren meisten Lehrern immer noch als Hauptaufgabe jene todte Gelehrsamkeit, die aus den Klosterschulen des Mittelalters übernommen ist im Vordergrunde steht der grammatikalische Sport und die zeitraubende gründliche Kenntniß der klassischen Sprachen, sowie der äußerlichen Völkergeschichte.",0,3,0,Metaphernkandidat,"[nan, nan, nan]","[nan, nan, nan]","['A', 'K', 'GoldStandard']","[11]: Dagegen erscheint unseren meisten Lehrern immer noch als Hauptaufgabe jene todte Gelehrsamkeit, die aus den Klosterschulen des Mittelalters übernommen ist; im Vordergrunde steht der grammatikalische Sport und die zeitraubende „gründliche Kenntniß“ der klassischen Sprachen, sowie der äußerlichen Völkergeschichte."
747,Der Chinese sticht in den vertrockneten Gebeinen vergangener Jahrhunderte nach den Prinzipien für die lebendige Gegenwart.,3,1,0,Metapher,"['vertrockneten Gebeinen', nan, 'vertrockneten Gebeinen', ""['vertrockneten Gebeinen', 'vertrockneten Gebeinen']""]","['vergangener Jahrhunderte', nan, 'vergangener Jahrhunderte', ""['vergangener Jahrhunderte', 'vergangener Jahrhunderte']""]","['K', 'B', 'P', 'GoldStandard']",[11]: Der Chinese sticht in den vertrockneten Gebeinen vergangener Jahrhunderte nach den Prinzipien für die lebendige Gegenwart.
748,"Der Wilde zählt im Sprechen addierend, während später gleich die Zahlsumme angegeben wird, deren Additionen, obwohl sie tatsächlich stets vollzogen werden, nicht mehr dem Hörer in ihren. vereinzelten Auslösungen vorgelegt iverde.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['K', 'B', 'P', 'GoldStandard']","[12]: Der Wilde zählt im Sprechen addierend, während später gleich die Zahlsumme angegeben wird, deren Additionen, obwohl sie tatsächlich stets vollzogen werden, nicht mehr dem Hörer in ihren. vereinzelten Auslösungen vorgelegt iverde1113)."
749,"sie verharren im Banne der traditionellen Dogmen und verlangen, daß die Vernunft sich unter diese höhere Offenbarung beugen solle.",1,2,0,Metaphernkandidat,"['beugen', nan, nan]","['Vernunft', nan, nan]","['A', 'K', 'GoldStandard']","[12]: sie verharren im Banne der traditionellen Dogmen und verlangen, daß die Vernunft sich unter diese „höhere Offenbarung“ beugen solle."
750,Die Wurzeln aller Kräfte des einzelnen wie ganzer Völker ruhen in der freien Heimat.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['K', 'B', 'P', 'GoldStandard']",[13]: Die Wurzeln aller Kräfte des einzelnen wie ganzer Völker ruhen in der (freien) Heimat.
751,"Von den drei großen Feindinnen der Vernunft und Wissenschaft ist die gefährlichste nicht die Bosheit, sondern die Unwissenheit und vielleicht noch mehr die Trägheit.",3,0,0,Metapher,"['drei großen Feindinnen', 'drei großen Feindinnen', ""['drei großen Feindinnen', 'drei großen Feindinnen']""]","['der Vernunft und Wissenschaft', 'der Vernunft und Wissenschaft', ""['der Vernunft und Wissenschaft', 'der Vernunft und Wissenschaft']""]","['A', 'K', 'GoldStandard']","[13]: Von den drei großen Feindinnen der Vernunft und Wissenschaft ist die gefährlichste nicht die Bosheit, sondern die Unwissenheit und vielleicht noch mehr die Trägheit."
752,"Seitdem hat sich das Verhältniß zum Glück gründlich geändert indem beide Heere auf verschiedenen Wegen nach demselben höchsten Ziele strebten, haben sie sich in demselben zusammengefunden und nähern sich im gemeinsamen Bunde immer mehr der Erkenntniß der Wahrheit.",0,3,0,Metaphernkandidat,"[nan, nan, nan]","[nan, nan, nan]","['A', 'K', 'GoldStandard']","[14]: Seitdem hat sich das Verhältniß zum Glück gründlich geändert; indem beide Heere auf verschiedenen Wegen nach dem- selben höchsten Ziele strebten, haben sie sich in demselben zusammengefunden und nähern sich im gemeinsamen Bunde immer mehr der Erkenntniß der Wahrheit."
753,"Mit der Auflösung des Firmamentes in optische Täuschungen mußte das in einen Winkel des Alls verwiesene Menschengeschlecht dem Stolze entsagen,. sich als Ziel der Weltordnung zu fühlen und solcher Wahn konnte nur im Stillen Von solchen forterniihrt werden, die in doppelter Buchführung ein besonderes Konto für die biblische Kosmogonie nebenher führten, etwa von unbewußt durch die Jugendeindriicke biblischer Erziehung beeinflußten Philosophen ..",1,3,0,Metaphernkandidat,"[nan, nan, 'für die biblische Kosmogonie', nan]","[nan, nan, 'nebenher führten', nan]","['K', 'B', 'P', 'GoldStandard']","[14]: »Mit der Auflösung des Firmamentes in optische Täuschungen mußte das in einen Winkel des Alls verwiesene Menschengeschlecht dem Stolze entsagen,. sich als Ziel der Weltordnung zu fühlen; und solcher Wahn konnte nur im Stillen Von solchen forterniihrt werden, die in doppelter Buchführung ein besonderes Konto für die biblische Kosmogonie nebenher führten, etwa von unbewußt durch die Jugendeindriicke biblischer Erziehung beeinflußten Philosophen 1).«."
754,"Das Emporblühen des Christenthums und der damit verknüpften mystischen Weltanschauung bereitete der Anatomie, wie allen anderen Naturwissenschaften, den Niedergang.",1,2,0,Metaphernkandidat,"[nan, 'Das Emporblühen', nan]","[nan, 'des Christenthums', nan]","['A', 'K', 'GoldStandard']","[15]: Das Emporblühen des Christenthums und der damit verknüpften mystischen Weltanschauung bereitete der Anatomie, wie allen anderen Naturwissenschaften, den Niedergang."
755,"So hat sich gleichsam eine versteinertesKruste gebildet, die das Volk umhüllt und von der Außenwelt abschließt, eine zweite geistige chinesische Mauer, fester als die Wan li Chong Cheng, die lange Stadt von   Meilen, die im Laus der Jahrhunderte errichtet wurde, um das Land vor den räuberischen Stämmen der Wüste zu schützen..",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['K', 'B', 'P', 'GoldStandard']","[15]: So hat sich gleichsam eine versteinertesKruste gebildet, die das Volk umhüllt und von « der Außenwelt abschließt, eine zweite geistige chinesische Mauer, fester als  die Wan li Chong Cheng, die lange Stadt von 10 000 Meilen, die im  Laus der Jahrhunderte errichtet wurde, um das Land vor den räuberischen  Stämmen der Wüste zu schützen.«."
756,"Es ist so natürlich, daß der Mensch, solange er die Vorteile nicht genossen hat, welche der Dienst der Ceres bringt, es lieber seiner Herde überläßt, durch ihre natürliche Vermehrung für seinen Nahrungsvorrat zu sorgen, sagt der gleiche K. E. von Baer",1,3,0,Metaphernkandidat,"[nan, nan, 'der Ceres', nan]","[nan, nan, 'der Dienst', nan]","['K', 'B', 'P', 'GoldStandard']","[16]: Es ist so natürlich, daß der Mensch, solange er die Vorteile nicht genossen hat, welche der Dienst der Ceres bringt, es lieber seiner Herde überläßt, durch ihre natürliche Vermehrung für seinen Nahrungsvorrat zu sorgen«, sagt der gleiche K. E. von Baer5."
757,"und daß diese ElementarOrganismen die wahren, selbstthätigen Staatsbürger sind, die, zu Milliarden vereinigt, unsern Körper, den Zellenstaat, aufbauen.",0,3,0,Metaphernkandidat,"[nan, nan, nan]","[nan, nan, nan]","['A', 'K', 'GoldStandard']","[16]: und daß diese „Elementar-Organismen“ die wahren, selbstthätigen Staatsbürger sind, die, zu Milliarden vereinigt, unsern Körper, den „Zellenstaat“, aufbauen."
758,"Da man nun die Wucht der Tatsachen nicht ableugnen kann, andererseits aber doch z. B. Dipsomanie, Kretinismus oder Lepra nicht als im Urschöpfungsgedanken Gottes schon enthalten ansehen darf, so blieb nur der metaphysische Rettungsauker des Sündensalles, der als Erbsünde zu einer Art psychischen Krankheit gestempelt wurde.",1,3,0,Metaphernkandidat,"[nan, nan, 'metaphysische', nan]","[nan, nan, 'Rettungsauker', nan]","['K', 'B', 'P', 'GoldStandard']","[18]: Da man nun die Wucht der Tatsachen nicht ableugnen kann, andererseits aber doch z. B. Dipsomanie, Kretinismus oder Lepra nicht als im Urschöpfungsgedanken Gottes schon enthalten ansehen darf, so blieb nur der metaphysische Rettungsauker des Sündensalles, der als »Erbsünde« zu einer Art psychischen Krankheit gestempelt wurde."
759,Die Persönlichkeit ist das heiligste Palladium des Menschentums.,1,3,0,Metaphernkandidat,"['das heiligste Palladium', nan, nan, nan]","['Die Persönlichkeit', nan, nan, nan]","['K', 'B', 'P', 'GoldStandard']",[19]: Die Persönlichkeit ist das heiligste Palladium des Menschentums.
760,"Vorher weilt er in ununterbrochener Finsternis, nachher im Lichte der Wett, vorher allein in lautloser Stille, nachher in geräuschvoller Gesellschaft vorher in immer derselben Wärme, nachher in kälterer Luft von schwankender TemperaturVorher bewegt er sich nur unwillkürlich wie ein Schlafender, überall unübersteiglichen Widerstand findend nachher frei ohne die Schranken der Uteruswand ..",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['K', 'B', 'P', 'GoldStandard']","[1]: Vorher weilt er in ununterbrochener Finsternis, nachher im Lichte der Wett, vorher allein in lautloser Stille, nachher in geräuschvoller Gesellschaft; vorher in immer derselben Wärme, nachher in kälterer Luft von schwankender TemperaturVorher bewegt er sich nur unwillkürlich wie ein Schlafender, überall unübersteiglichen Widerstand findend; nachher frei ohne die Schranken der Uteruswand 7).«."
761,"Während diese reinen Empiriker den Wald vor Bäumen nicht sehen, begnügen sich jene Metaphysiker mit dem bloßen Begriffe des Waldes, ohne seine Bäume zu sehen.",0,3,0,Metaphernkandidat,"[nan, nan, nan]","[nan, nan, nan]","['A', 'K', 'GoldStandard']","[1]: Während diese reinen Empiriker „den Wald vor Bäumen nicht sehen“, begnügen sich jene Metaphysiker mit dem bloßen Begriffe des Waldes, ohne seine Bäume zu sehen."
762,"Mehrere der Bewohner von Thurso in Nordschottland erklärten mit einem gewissen Stolz, daß sie,,Skandinavier wären und sie könnten wohl recht darin haben, da in früheren Zeiten diese Gegend ein Zufluchtsort nordischer Wikinge war, welche hier manchen harten und blutigen Strauß mit der keltischen Urbevölkerung des Landes auskämpften und sich schließlich eines Teiles des Küstenlaudes bemächtigten.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['K', 'B', 'P', 'GoldStandard']","[20]: Mehrere der Bewohner von Thurso (in Nordschottland) erklärten7) mit einem gewissen Stolz, daß sie ,,Skandinavier« wären; und sie könnten wohl recht darin haben, da in früheren Zeiten diese Gegend ein Zufluchtsort nordischer Wikinge war, welche hier manchen harten und blutigen Strauß mit der keltischen Urbevölkerung des Landes auskämpften und sich schließlich eines Teiles des Küstenlaudes bemächtigten."
763,"Und je weiter überhaupt die Abkömmlinge einer Spezies in Lebensweise, Organisation und Konstitution auseinandergehen, um so besser werden sie geeignet sein, viele und sehr verschiedene Stellen im Haushalt der Natur einzunehmen und somit an Zahl zuzunehmen.",3,1,0,Metapher,"[nan, 'im Haushalt', 'der Natur', ""['der Natur', 'im Haushalt']""]","[nan, 'der Natur', 'im Haushalt', ""['im Haushalt', 'der Natur']""]","['K', 'B', 'P', 'GoldStandard']","[21]: Und je weiter überhaupt die Abkömmlinge einer Spezies in Lebensweise, Organisation und Konstitution auseinandergehen, um so besser werden sie geeignet sein, viele und sehr verschiedene Stellen im Haushalt der Natur einzunehmen und somit an Zahl zuzunehmen."
764,"Nissl sieht das nervöse Grau der Wirbeltiere nicht nur für einen nervös leitenden, sondern auch nervös funktionierenden Bestandteil des Zentralnervensystems an, indem er für dasselbe eine gleiche Struktur annimmt, wie sie das diffuse Elementargitter Apiithys besitzt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['K', 'B', 'P', 'GoldStandard']","[22]: Nissl sieht das »nervöse Grau« der Wirbeltiere nicht nur für einen nervös leitenden, sondern auch nervös funktionierenden Bestandteil des Zentralnervensystems an, indem er für dasselbe eine gleiche Struktur annimmt, wie sie das diffuse Elementargitter Apiithys besitzt5)."
765,"Die sogenannte Seele hat fünf Pforten, durch die sie mit der Aussenwelt verkehrt Die suns Sinne.",1,3,0,Metaphernkandidat,"[nan, nan, 'fünf Pforten', nan]","[nan, nan, 'Die sogenannte Seele hat', nan]","['K', 'B', 'P', 'GoldStandard']","[23]: Die sogenannte Seele hat fünf Pforten, durch die sie mit der Aussenwelt verkehrt: Die suns Sinne9)."
766,Der ganze Vorgang der Zeugung und der embrhologischen Entwicklung erscheint in tiefes Dunkel gehüllt.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['K', 'B', 'P', 'GoldStandard']",[24]: Der ganze Vorgang der Zeugung und der embrhologischen Entwicklung erscheint in tiefes Dunkel gehüllt.
767,"Ihre Überschreitung zieht unbedingt einen mehr oder weniger grellen Konflikt nach sich, sei es nur mit andern Menschen, sei es mit dem geschriebenen oder ungeschriebenen Gesetz.",1,3,0,Metaphernkandidat,"['grellen', nan, nan, nan]","['Konflikt', nan, nan, nan]","['K', 'B', 'P', 'GoldStandard']","[25]: Ihre Überschreitung zieht unbedingt einen mehr oder weniger grellen Konflikt nach sich, sei es nur mit andern Menschen, sei es mit dem geschriebenen oder ungeschriebenen Gesetz."
768,"Er gibt sich preis und vertraut sich dem Wellenspiele flüchtiger Gefühle ebenso an, wie er sich allen Zufällen ruhelosen Umherschweifens überliefert.",3,1,0,Metapher,"['Wellenspiele', 'dem Wellenspiele', nan, ""['Wellenspiele', 'dem Wellenspiele']""]","['flüchtiger Gefühle', 'flüchtiger Gefühle', nan, ""['flüchtiger Gefühle', 'flüchtiger Gefühle']""]","['K', 'B', 'P', 'GoldStandard']","[26]: Er gibt sich preis und vertraut sich dem Wellenspiele flüchtiger Gefühle ebenso an, wie er sich allen Zufällen ruhelosen Umherschweifens überliefert."
769,"Die Manie aber, etwas Absolutes in ihr zu finden, hat das größte Unheil angerichtet Der Charakter innerer Allgemeinheit und Wahrheit, den schon Aristoteles ihr zuschrieb, ist eine Sophisterei dem System zuliebe.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['K', 'B', 'P', 'GoldStandard']","[27]: Die Manie aber, etwas Absolutes in ihr zu finden, hat das größte Unheil angerichtet Der Charakter innerer Allgemeinheit und Wahrheit, den schon Aristoteles2) ihr zuschrieb, ist eine Sophisterei dem System zuliebe."
770,"Die Form des Altertums ist behalten, i aber Leben und Kraft sind vertrocknet.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['K', 'B', 'P', 'GoldStandard']","[28]: Die Form des Altertums ist behalten, i aber Leben und Kraft sind vertrocknet."
771,"Damit ist natürlich noch nicht gesagt, daß der rezente Mensch ein direkter Nachkomme von Pithekanthropus und homo Neandertalensjs fein muß. Wenigstens aber wird in morphologischer Hinsicht durch beide die Kluft überbrückt, die den Menschen Von den höheren Affen trennte.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['K', 'B', 'P', 'GoldStandard']","[29]: Damit ist natürlich noch nicht gesagt, daß der rezente Mensch ein direkter Nachkomme von Pithekanthropus und homo Neandertalensjs fein muß. Wenigstens aber wird in morphologischer Hinsicht durch beide die Kluft überbrückt, die den Menschen Von den höheren Affen trennte."
772,"Diese naturphilosophische GedankenArbeit erstreckt sich jetzt über ein volles halbes Jahrhundert, und ich darf jetzt, in meinem  Lebensjahre, wohl annehmen, daß sie reif im menschlichen Sinne ist ich bin auch völlig gewiß, daß diese reife Frucht vom Baume der Erkenntniß für die kurze Spanne des Daseins, die mir noch beschieden ist, keine bedeutende Vervollkommnung und keine principiellen Veränderungen erfahren wird.",4,0,0,Metapher,"['„reife Frucht“', 'Baume', 'diese „reife Frucht“', ""['diese „reife Frucht“', '„reife Frucht“', 'Baume']""]","['meinem 66. Lebensjahre', 'der Erkenntniß', 'Diese naturphilosophische Gedanken- Arbeit', ""['Diese naturphilosophische Gedanken- Arbeit', 'meinem 66. Lebensjahre', 'der Erkenntniß']""]","['A', 'A', 'K', 'GoldStandard']","[2]: Diese naturphilosophische Gedanken- Arbeit erstreckt sich jetzt über ein volles halbes Jahrhundert, und ich darf jetzt, in meinem 66. Lebensjahre, wohl annehmen, daß sie reif im menschlichen Sinne ist; ich bin auch völlig gewiß, daß diese „reife Frucht“ vom Baume der Erkenntniß für die kurze Spanne des Daseins, die mir noch beschieden ist, keine bedeutende Vervollkommnung und keine principiellen Veränderungen erfahren wird."
773,Gott hat mir das Siegel der Schönheit ausgedrückt.,1,3,0,Metaphernkandidat,"[nan, nan, 'der Schönheit', nan]","[nan, nan, 'das Siegel', nan]","['K', 'B', 'P', 'GoldStandard']",[2]: Gott hat mir das Siegel der Schönheit ausgedrückt.
